1787040651100007168,40.14151,-3.53952,0.22893,0.90751,-0.36510,0.20064,-0.05367,
1787040651233339136,40.35569,-3.49046,0.24376,0.91414,-0.35590,0.18852,-0.04630,
1787040651300005888,40.43271,-3.47258,0.26369,0.91327,-0.36076,0.18655,-0.03145,
1787040651366673920,40.51522,-3.44432,0.27699,0.91251,-0.36900,0.17529,-0.02065,
1787040651500005888,40.67507,-3.39388,0.27272,0.91274,-0.37563,0.16003,-0.01430,
1787040651633338880,40.86673,-3.33529,0.24386,0.91005,-0.37559,0.17351,-0.02533,
1787040651766673152,41.02203,-3.30665,0.25670,0.90445,-0.38248,0.18710,-0.02587,
1787040651966671872,41.23749,-3.29270,0.28523,0.90924,-0.36929,0.19178,-0.01176,
1787040652166672896,41.43527,-3.30180,0.26676,0.91295,-0.36249,0.18741,0.00146,
1787040652233339136,41.51254,-3.30967,0.24975,0.90769,-0.37407,0.19008,-0.00658,
1787040652300007936,41.60975,-3.30773,0.23245,0.87377,-0.41177,0.24327,-0.08829,
1787040652366672896,41.68051,-3.32052,0.21711,0.81070,-0.44382,0.32282,-0.20390,
1787040652433340160,41.76116,-3.32579,0.21083,0.75549,-0.45321,0.36271,-0.30377,
1787040652500006912,41.83304,-3.33355,0.21104,0.71015,-0.44821,0.39489,-0.37262,
1787040652566672128,41.89678,-3.34112,0.21326,0.67583,-0.42341,0.41208,-0.44065,
1787040652633338880,41.95599,-3.34796,0.21223,0.64723,-0.38755,0.42003,-0.50446,
1787040652700006912,42.03424,-3.33681,0.21764,0.63049,-0.36007,0.41895,-0.54526,
1787040652766673920,42.10564,-3.32791,0.22510,0.61961,-0.33838,0.42189,-0.56886,
1787040652833338880,42.16364,-3.33850,0.19616,0.61129,-0.31576,0.42278,-0.58981,
1787040652900006144,42.23583,-3.33733,0.18324,0.60066,-0.29461,0.42545,-0.60943,
1787040652966672896,42.30515,-3.33915,0.17387,0.58523,-0.26966,0.42906,-0.63301,
1787040653033339904,42.37342,-3.35252,0.18884,0.54138,-0.23526,0.44270,-0.67496,
1787040653100006144,42.46384,-3.32574,0.18124,-0.46754,0.19092,-0.46004,0.73029,
1787040653166673920,42.52205,-3.34907,0.17352,-0.38791,0.15490,-0.47285,0.77585,
1787040653233339136,42.60268,-3.34317,0.19258,-0.32165,0.12822,-0.48262,0.80447,
1787040653300005888,42.68992,-3.34447,0.17543,-0.27581,0.10278,-0.48480,0.82361,
1787040653366672896,42.75973,-3.36135,0.15605,-0.24635,0.08021,-0.48452,0.83554,
1787040653433339136,42.83097,-3.39071,0.12561,-0.22956,0.06147,-0.48259,0.84299,
1787040653500006912,42.94476,-3.39601,0.10511,-0.21908,0.04139,-0.47326,0.85224,
1787040653566673920,43.04635,-3.40677,0.08607,-0.20826,0.03276,-0.46716,0.85867,
1787040653633338880,43.16254,-3.41415,0.07183,-0.21627,0.03701,-0.46440,0.85802,
1787040653700006912,43.26794,-3.42666,0.07015,-0.25764,0.04329,-0.46325,0.84685,
1787040653766673920,43.38283,-3.44392,0.07922,-0.31594,0.06904,-0.47874,0.81623,
1787040653833338112,43.50213,-3.45993,0.08260,-0.37216,0.10797,-0.48070,0.78662,
1787040653900007936,43.62565,-3.47685,0.07346,-0.42348,0.14285,-0.47185,0.76001,
1787040653966672896,43.75788,-3.49587,0.05243,-0.46734,0.17034,-0.46282,0.73374,
1787040654033339136,43.88523,-3.51666,0.02905,0.51168,-0.18386,0.44963,-0.70867,
1787040654100007168,44.01881,-3.53896,0.01412,0.54952,-0.19935,0.44553,-0.67808,
1787040654166672896,44.14157,-3.56291,0.01044,0.58276,-0.20387,0.43470,-0.65564,
1787040654233339136,44.25621,-3.59223,0.01734,0.60740,-0.21088,0.42000,-0.64046,
1787040654300007168,44.37353,-3.62838,0.03295,0.61963,-0.22394,0.42150,-0.62309,
1787040654366672896,44.49260,-3.66587,0.03936,0.63266,-0.23105,0.42139,-0.60728,
1787040654433339136,44.58817,-3.70759,0.02917,0.64881,-0.22547,0.40697,-0.60215,
1787040654500005888,44.71796,-3.74848,0.00908,0.66553,-0.22597,0.39313,-0.59284,
1787040654566673152,44.84199,-3.78951,-0.01190,0.68262,-0.22777,0.38358,-0.57880,
1787040654633338880,44.96904,-3.83161,-0.02419,0.70023,-0.23839,0.37337,-0.55986,
1787040654700006912,45.10239,-3.86929,-0.02453,0.72195,-0.25002,0.35591,-0.53815,
1787040654766673152,45.23194,-3.90035,-0.01241,0.74753,-0.26536,0.34026,-0.50498,
1787040654833338880,45.37396,-3.92399,0.00219,0.77410,-0.29376,0.33761,-0.44777,
1787040654900006144,45.52152,-3.94061,0.00720,0.80003,-0.32533,0.32572,-0.38474,
1787040654966674176,45.64027,-3.95436,0.00860,0.82601,-0.35006,0.30264,-0.32184,
1787040655033338112,45.77200,-3.96807,-0.02060,0.84822,-0.37110,0.27970,-0.25413,
1787040655100007936,45.90746,-3.98229,-0.04180,0.86832,-0.38266,0.25212,-0.18982,
1787040655166672896,46.06901,-3.97816,-0.07071,0.88331,-0.38862,0.22091,-0.14116,
1787040655233338112,46.18229,-3.98966,-0.06352,0.88776,-0.40492,0.19768,-0.09408,
1787040655300005888,46.31167,-4.00339,-0.05223,0.88581,-0.41981,0.19390,-0.03888,
